incident_id,anomaly_id,transaction_id,user_id,created_at,anomaly_type,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_6F6A91B3C6,ANO_32DA8759D7,TX_788344892BC5,USR_01260,2026-09-14 14:14:41+00:00,ABNORMAL_FEE,2,4,501.33,49.75,P3,P3 MEDIUM: Moderate risk exception (Score: 49.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F4DEDD8FEE,ANO_B368E74D9C,TX_8FF9407F99AB,USR_03502,2026-09-14 16:00:42+00:00,ABNORMAL_FEE,2,4,501.13,49.75,P3,P3 MEDIUM: Moderate risk exception (Score: 49.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_752E93EB2D,ANO_A21ED8D0FF,TX_1BD028C448E7,USR_08333,2026-08-10 10:28:41+00:00,ABNORMAL_FEE,2,4,500.35,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_67912355AD,ANO_20EFDCA367,TX_4B1D2AA2A2DF,USR_00738,2026-08-10 13:06:16+00:00,ABNORMAL_FEE,2,4,500.36,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_43118B2B4A,ANO_635D48DCB7,TX_FDE25CCC1BE5,USR_04520,2026-08-15 04:51:38+00:00,ABNORMAL_FEE,2,4,500.52,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B2837E853D,ANO_9BB6FDFC60,TX_2E6E3FA44C7D,USR_06822,2026-08-17 21:28:42+00:00,ABNORMAL_FEE,2,4,500.49,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F759D78910,ANO_9A407BE058,TX_04E9784558C0,USR_03458,2026-08-19 03:23:47+00:00,ABNORMAL_FEE,2,4,500.38,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_34D1EA517D,ANO_E59713EF30,TX_695801587633,USR_08444,2026-08-19 13:06:28+00:00,ABNORMAL_FEE,2,4,500.68,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F9DDD64CAE,ANO_883482213B,TX_F58356637A23,USR_03450,2026-08-26 16:43:00+00:00,ABNORMAL_FEE,2,4,500.28,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A44AD6354A,ANO_98EE630AFB,TX_325101D8BB8E,USR_05361,2026-08-31 23:12:02+00:00,ABNORMAL_FEE,2,4,500.42,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CCD4DA7332,ANO_FC5916E83A,TX_90994118462E,USR_04891,2026-09-01 04:05:51+00:00,ABNORMAL_FEE,2,4,500.44,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_802501FA78,ANO_6A0E8321DC,TX_EEF71761604B,USR_06147,2026-09-01 14:06:19+00:00,ABNORMAL_FEE,2,4,500.68,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D804941BA8,ANO_8155FF42DC,TX_2259386C0ABD,USR_07481,2026-09-04 01:37:00+00:00,ABNORMAL_FEE,2,4,500.31,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F6DF1FF97C,ANO_B7DC22AF8C,TX_CCC4507FD5DC,USR_03741,2026-09-07 21:30:09+00:00,ABNORMAL_FEE,2,4,500.41,49.74,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FE8259E31C,ANO_878D0D2F84,TX_ABD224B102E5,USR_02460,2026-08-03 20:31:38+00:00,ABNORMAL_FEE,2,4,499.54,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7D41D71FD4,ANO_AF4EC2EAEE,TX_AD637B93F62B,USR_06301,2026-08-04 10:22:34+00:00,ABNORMAL_FEE,2,4,499.85,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_04CB51BF26,ANO_08154ED1CD,TX_1E10366791D2,USR_02841,2026-08-04 16:41:22+00:00,ABNORMAL_FEE,2,4,499.51,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_05B07E0F22,ANO_80A6548088,TX_BA6B0484760A,USR_09663,2026-08-07 09:29:34+00:00,ABNORMAL_FEE,2,4,499.78,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F112582590,ANO_02C3993B4B,TX_E8745CA604DA,USR_03039,2026-08-09 15:25:50+00:00,ABNORMAL_FEE,2,4,499.97,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0994E2CCAE,ANO_D479392974,TX_A35867986236,USR_08128,2026-08-11 14:42:47+00:00,ABNORMAL_FEE,2,4,499.72,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C071179109,ANO_A85B5628EA,TX_BDE502BF2017,USR_03512,2026-08-28 07:21:31+00:00,ABNORMAL_FEE,2,4,499.86,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C47A0DF2CD,ANO_F370F24671,TX_B8AE65D2EB82,USR_00897,2026-08-30 08:41:39+00:00,ABNORMAL_FEE,2,4,499.99,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E2926E617B,ANO_E7BF70114E,TX_3D3B536583BE,USR_09262,2026-09-04 14:09:19+00:00,ABNORMAL_FEE,2,4,499.88,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E85F9BD3EE,ANO_663AE72AF5,TX_F1C36853A533,USR_02164,2026-09-06 01:10:53+00:00,ABNORMAL_FEE,2,4,499.61,49.73,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8A21FBA5EA,ANO_6805EE00E8,TX_4DC8D028C3EC,USR_06370,2026-08-06 00:23:56+00:00,ABNORMAL_FEE,2,4,498.98,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0B486F5C28,ANO_C2CDDA39EA,TX_CCDA6D7F412F,USR_04585,2026-08-08 18:46:35+00:00,ABNORMAL_FEE,2,4,499.48,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CD4BCBB529,ANO_0BAD30AAFD,TX_26CA5E02257A,USR_05040,2026-08-15 12:07:23+00:00,ABNORMAL_FEE,2,4,499.14,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_10EEA2E5C8,ANO_BCA86FBE81,TX_DC01FABFC7F6,USR_07905,2026-08-17 04:00:33+00:00,ABNORMAL_FEE,2,4,499.23,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5A6EDD33DB,ANO_87DFBE9B32,TX_B2B5BD691C11,USR_09801,2026-08-19 19:29:18+00:00,ABNORMAL_FEE,2,4,499.01,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0FFBBD99BE,ANO_6E91910842,TX_9AB2DB096CD3,USR_02456,2026-08-28 20:19:33+00:00,ABNORMAL_FEE,2,4,499.2,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E43D53B957,ANO_86B33F2E0D,TX_8499CD279F48,USR_04732,2026-09-04 04:26:44+00:00,ABNORMAL_FEE,2,4,499.07,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E7DDEFF9C4,ANO_E6B7CFF701,TX_581E808F939D,USR_05278,2026-09-15 15:08:48+00:00,ABNORMAL_FEE,2,4,499.19,49.72,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AA8615DF0D,ANO_A013480E12,TX_E2D8EDB296D8,USR_00867,2026-08-01 02:44:53+00:00,ABNORMAL_FEE,2,4,498.65,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BA53461097,ANO_68F3214138,TX_FC9A191DA55A,USR_09908,2026-08-11 20:05:08+00:00,ABNORMAL_FEE,2,4,498.87,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_99AF3F9C04,ANO_BE7F69927F,TX_A9F8C93F424E,USR_01934,2026-08-20 20:35:21+00:00,ABNORMAL_FEE,2,4,498.81,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_86F53FA4A9,ANO_2437050D2F,TX_1DC8EAD537D2,USR_06505,2026-08-22 00:13:55+00:00,ABNORMAL_FEE,2,4,498.68,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_6AF07DC886,ANO_F57CC89F9A,TX_2CEB3E3F7FF9,USR_04345,2026-08-23 04:08:36+00:00,ABNORMAL_FEE,2,4,498.72,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_118D149C4C,ANO_797CF3AB30,TX_35EDA7E669C2,USR_06736,2026-08-23 19:59:41+00:00,ABNORMAL_FEE,2,4,498.71,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_70D23C2467,ANO_A1F8A4BC92,TX_51BEB7ED6E3C,USR_00041,2026-08-26 13:06:17+00:00,ABNORMAL_FEE,2,4,498.85,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AA091BF64B,ANO_879D3C9646,TX_EFB9276985B6,USR_01993,2026-08-28 18:30:59+00:00,ABNORMAL_FEE,2,4,498.79,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C2E900910B,ANO_1345614B94,TX_9EAE26ADA302,USR_09908,2026-08-31 11:25:27+00:00,ABNORMAL_FEE,2,4,498.58,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D51B1BF95B,ANO_8ED34015D8,TX_CDEDA5A2628F,USR_02165,2026-09-07 02:23:31+00:00,ABNORMAL_FEE,2,4,498.79,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_107B0E4A0A,ANO_EC3A2DDC20,TX_8DD1B967A642,USR_01238,2026-09-09 00:46:51+00:00,ABNORMAL_FEE,2,4,498.46,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F323E4AEC1,ANO_89F3101A30,TX_E9F754824579,USR_07488,2026-09-12 03:21:35+00:00,ABNORMAL_FEE,2,4,498.71,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EA2FF662E2,ANO_25924BC467,TX_83824689BA51,USR_02980,2026-09-15 13:49:26+00:00,ABNORMAL_FEE,2,4,498.74,49.71,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AD88A9DDDA,ANO_DCFD7BCB81,TX_3B75F2999EB3,USR_06019,2026-08-01 08:20:49+00:00,ABNORMAL_FEE,2,4,498.14,49.7,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3550557FB4,ANO_920871D4CF,TX_3994FAD8F1EA,USR_08699,2026-08-06 08:25:18+00:00,ABNORMAL_FEE,2,4,498.1,49.7,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_DD9E0A6407,ANO_8D619F08DB,TX_BCDBD7DAD3B4,USR_03817,2026-08-11 13:37:07+00:00,ABNORMAL_FEE,2,4,497.93,49.7,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_09FE19DC3E,ANO_D30542DEEE,TX_4BA302E84611,USR_06285,2026-08-19 01:27:01+00:00,ABNORMAL_FEE,2,4,498.0,49.7,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_019E5A700E,ANO_B6516B0166,TX_C37F51891C88,USR_03754,2026-08-23 14:57:32+00:00,ABNORMAL_FEE,2,4,497.93,49.7,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5BE24CCC34,ANO_6E3B80E99F,TX_88FB07075D14,USR_09422,2026-08-27 11:36:41+00:00,ABNORMAL_FEE,2,4,497.95,49.7,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C7E82AC483,ANO_3BA442FD9F,TX_A349E19E408C,USR_06035,2026-09-14 15:52:07+00:00,ABNORMAL_FEE,2,4,497.91,49.7,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_3BEB160414,ANO_2D3749583B,TX_7191A53E0266,USR_09882,2026-08-07 01:43:53+00:00,ABNORMAL_FEE,2,4,497.44,49.69,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B292D49983,ANO_DEAF909CCF,TX_E0867A7FD8CA,USR_07481,2026-08-22 15:45:30+00:00,ABNORMAL_FEE,2,4,497.37,49.69,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_25C9CE5B51,ANO_68130B0CB1,TX_2FDBAD518700,USR_05513,2026-09-04 19:35:46+00:00,ABNORMAL_FEE,2,4,497.42,49.69,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A9EB22E7D1,ANO_8699ED146D,TX_160DCB6828E3,USR_09826,2026-09-06 16:31:51+00:00,ABNORMAL_FEE,2,4,497.13,49.69,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7FEAF5BC08,ANO_0A44CC4C67,TX_2B4335D6E0B0,USR_02406,2026-09-13 19:34:22+00:00,ABNORMAL_FEE,2,4,497.06,49.69,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4EA4B2E0A9,ANO_466150B240,TX_58AE5A57EC40,USR_06671,2026-09-17 11:35:07+00:00,ABNORMAL_FEE,2,4,497.51,49.69,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E6B8EE0FEC,ANO_3EAF46EF31,TX_7A306CE5213A,USR_00670,2026-08-07 05:08:14+00:00,ABNORMAL_FEE,2,4,496.45,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CC8074B90D,ANO_A78F801159,TX_F1B7D8B76C17,USR_07470,2026-08-10 03:33:47+00:00,ABNORMAL_FEE,2,4,496.79,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B5178C677A,ANO_CBE94483EE,TX_CB7B00B5CFCA,USR_07850,2026-08-14 16:05:36+00:00,ABNORMAL_FEE,2,4,496.96,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_016B99185B,ANO_156857EFA4,TX_4DDE382ECA9E,USR_02205,2026-08-18 10:26:05+00:00,ABNORMAL_FEE,2,4,496.86,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_30A7606C2B,ANO_B08508920B,TX_44071A01C6C5,USR_00271,2026-08-20 09:38:13+00:00,ABNORMAL_FEE,2,4,496.67,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0CA89C076D,ANO_7B34DF37A3,TX_A68D2433C6A7,USR_07208,2026-09-03 23:47:24+00:00,ABNORMAL_FEE,2,4,496.82,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_672D8E8640,ANO_018BB60724,TX_D3EE17385E92,USR_03541,2026-09-11 14:40:17+00:00,ABNORMAL_FEE,2,4,496.48,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0EA0A86FFC,ANO_24536CCB62,TX_B2EE5194DB59,USR_01298,2026-09-12 09:30:16+00:00,ABNORMAL_FEE,2,4,496.89,49.68,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_66676C5ECF,ANO_A5B53CB1F9,TX_54ADBBA6291A,USR_03765,2026-08-01 22:02:29+00:00,ABNORMAL_FEE,2,4,496.25,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_124A09930F,ANO_08AE5CFA85,TX_05A7587C4A0C,USR_06544,2026-08-08 08:12:26+00:00,ABNORMAL_FEE,2,4,496.1,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FB6907016F,ANO_3780C4B28F,TX_B2F31F137246,USR_01755,2026-08-11 07:02:22+00:00,ABNORMAL_FEE,2,4,496.25,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2458F9DBEC,ANO_C580955203,TX_FC3361F42A8A,USR_07336,2026-08-11 21:45:19+00:00,ABNORMAL_FEE,2,4,495.97,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AB4CAB66F2,ANO_FAF675EE0C,TX_CEFA25C04B9A,USR_04986,2026-08-26 21:14:00+00:00,ABNORMAL_FEE,2,4,496.05,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A8EF371B6A,ANO_F87D2AAC90,TX_DCC0556DD713,USR_03923,2026-08-26 22:46:33+00:00,ABNORMAL_FEE,2,4,495.84,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EEB20E075A,ANO_3F5756E38C,TX_E74FFF5129A1,USR_09005,2026-09-16 07:50:14+00:00,ABNORMAL_FEE,2,4,496.1,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_44C14AE4AC,ANO_8F75AFC46B,TX_72FAC320505A,USR_05079,2026-09-18 20:24:23+00:00,ABNORMAL_FEE,2,4,495.86,49.67,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_957A92C058,ANO_E6947405A5,TX_FA16185F2149,USR_04891,2026-08-01 20:56:59+00:00,ABNORMAL_FEE,2,4,495.57,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_835FC22342,ANO_E98271B0C6,TX_CED19C34BF7E,USR_02740,2026-08-07 03:37:49+00:00,ABNORMAL_FEE,2,4,495.23,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_885CD7CDFB,ANO_5DF9EC017C,TX_107BFC4A6EB5,USR_04395,2026-08-22 07:52:48+00:00,ABNORMAL_FEE,2,4,495.64,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E941654F95,ANO_3BEB2ECF96,TX_D3C1665E0048,USR_03271,2026-08-25 02:23:11+00:00,ABNORMAL_FEE,2,4,495.29,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BD08238C8D,ANO_2150CCDC6F,TX_ECE8DE80CEC2,USR_04799,2026-08-29 08:02:27+00:00,ABNORMAL_FEE,2,4,495.26,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_61D3AF1401,ANO_373989DD97,TX_0B70377A607F,USR_08326,2026-08-30 15:32:35+00:00,ABNORMAL_FEE,2,4,495.45,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_89991C4AF6,ANO_F6BCC40CD5,TX_E0C5737661D1,USR_02205,2026-08-31 11:59:45+00:00,ABNORMAL_FEE,2,4,495.35,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D6FF4F4FFA,ANO_3D0D6DEED4,TX_4BF9D01822AC,USR_04938,2026-09-01 07:07:42+00:00,ABNORMAL_FEE,2,4,495.58,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0E301BF96F,ANO_2666A71F66,TX_FFE219D6ACFB,USR_02428,2026-09-01 12:43:07+00:00,ABNORMAL_FEE,2,4,495.29,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2DB7DBD5F4,ANO_948B4F62E9,TX_82B57C12E59B,USR_01074,2026-09-05 11:58:11+00:00,ABNORMAL_FEE,2,4,495.58,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BFD157D9F6,ANO_7CC00F28D9,TX_CCE6D80864D3,USR_09470,2026-09-06 17:40:19+00:00,ABNORMAL_FEE,2,4,495.6,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_4AD95679E4,ANO_D1C6B0EA71,TX_7502992FB8E7,USR_03923,2026-09-13 08:25:17+00:00,ABNORMAL_FEE,2,4,495.6,49.66,P3,P3 MEDIUM: Moderate risk exception (Score: 49.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8974FA9883,ANO_08456556DA,TX_80EB744AC7E8,USR_02242,2026-08-01 07:35:39+00:00,ABNORMAL_FEE,2,4,494.71,49.65,P3,P3 MEDIUM: Moderate risk exception (Score: 49.6); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
